step,block_size,lr,train_loss,train_ema,gn
532,128,1.995747e-03,1.6938,1.7116,0.122
533,128,1.995711e-03,1.6557,1.7088,0.149
534,128,1.995674e-03,1.7174,1.7093,0.446
535,128,1.995637e-03,1.6609,1.7069,0.255
536,128,1.995600e-03,1.6532,1.7042,0.317
537,128,1.995562e-03,1.6585,1.7019,0.233
538,128,1.995525e-03,1.6754,1.7006,0.238
539,128,1.995487e-03,1.6653,1.6988,0.210
540,128,1.995449e-03,1.6560,1.6967,0.202
541,128,1.995411e-03,1.6466,1.6942,0.200
542,128,1.995373e-03,1.7006,1.6945,0.407
543,128,1.995335e-03,1.6580,1.6927,0.250
544,128,1.995296e-03,1.6288,1.6895,0.316
545,128,1.995258e-03,1.6310,1.6865,0.322
546,128,1.995219e-03,1.7142,1.6879,0.401
547,128,1.995180e-03,1.6564,1.6863,0.266
548,128,1.995141e-03,1.6358,1.6838,0.224
549,128,1.995102e-03,1.6381,1.6815,0.185
550,128,1.995062e-03,1.6586,1.6804,0.205
551,128,1.995023e-03,1.6335,1.6780,0.194
552,128,1.994983e-03,1.6871,1.6785,0.189
553,128,1.994943e-03,1.6644,1.6778,0.206
554,128,1.994903e-03,1.6504,1.6764,0.194
555,128,1.994863e-03,1.7129,1.6782,0.410
556,128,1.994823e-03,1.6435,1.6765,0.179
557,128,1.994782e-03,1.6670,1.6760,0.196
558,128,1.994742e-03,1.6215,1.6733,0.222
559,128,1.994701e-03,1.6811,1.6737,0.365
560,128,1.994660e-03,1.6173,1.6709,0.220
561,128,1.994619e-03,1.6010,1.6674,0.257
562,128,1.994577e-03,1.6085,1.6644,0.209
563,128,1.994536e-03,1.6503,1.6637,0.262
564,128,1.994494e-03,1.6413,1.6626,0.282
565,128,1.994453e-03,1.6241,1.6607,0.189
566,128,1.994411e-03,1.6793,1.6616,0.330
567,128,1.994369e-03,1.6305,1.6601,0.165
568,128,1.994327e-03,1.6011,1.6571,0.267
569,128,1.994284e-03,1.6279,1.6556,0.273
570,128,1.994242e-03,1.6442,1.6551,0.299
571,128,1.994199e-03,1.6159,1.6531,0.224
572,128,1.994156e-03,1.6102,1.6510,0.272
573,128,1.994113e-03,1.6201,1.6494,0.283
574,128,1.994070e-03,1.6599,1.6499,0.293
575,128,1.994027e-03,1.6530,1.6501,0.137
576,128,1.993983e-03,1.6096,1.6481,0.188
577,128,1.993939e-03,1.5866,1.6450,0.215
578,128,1.993896e-03,1.6246,1.6440,0.264
579,128,1.993852e-03,1.5845,1.6410,0.198
580,128,1.993808e-03,1.6201,1.6400,0.251
581,128,1.993763e-03,1.6368,1.6398,0.265
582,128,1.993719e-03,1.6174,1.6387,0.284
583,128,1.993674e-03,1.6263,1.6381,0.291
584,128,1.993630e-03,1.6077,1.6365,0.310
585,128,1.993585e-03,1.5867,1.6341,0.205
586,128,1.993540e-03,1.5707,1.6309,0.228
587,128,1.993495e-03,1.5908,1.6289,0.204
588,128,1.993449e-03,1.5989,1.6274,0.244
589,128,1.993404e-03,1.5726,1.6246,0.242
590,128,1.993358e-03,1.6281,1.6248,0.213
591,128,1.993312e-03,1.6004,1.6236,0.143
592,128,1.993266e-03,1.6164,1.6232,0.126
593,128,1.993220e-03,1.6016,1.6222,0.236
594,128,1.993174e-03,1.5993,1.6210,0.356
595,128,1.993127e-03,1.5664,1.6183,0.309
596,128,1.993081e-03,1.6210,1.6184,0.215
597,128,1.993034e-03,1.5851,1.6168,0.175
598,128,1.992987e-03,1.5215,1.6120,0.188
599,128,1.992940e-03,1.5357,1.6082,0.149
600,128,1.992893e-03,1.5435,1.6049,0.177
601,128,1.992845e-03,1.6056,1.6050,0.247
602,128,1.992798e-03,1.6261,1.6060,0.270
603,128,1.992750e-03,1.5656,1.6040,0.295
604,128,1.992702e-03,1.5870,1.6032,0.278
605,128,1.992654e-03,1.5736,1.6017,0.362
606,128,1.992606e-03,1.5992,1.6016,0.246
607,128,1.992557e-03,1.6019,1.6016,0.263
608,128,1.992509e-03,1.6205,1.6025,0.278
609,128,1.992460e-03,1.5668,1.6007,0.247
610,128,1.992411e-03,1.5687,1.5991,0.249
611,128,1.992363e-03,1.5762,1.5980,0.220
612,128,1.992313e-03,1.5493,1.5956,0.164
613,128,1.992264e-03,1.5389,1.5927,0.172
614,128,1.992215e-03,1.5302,1.5896,0.183
615,128,1.992165e-03,1.6184,1.5910,0.143
616,128,1.992115e-03,1.6011,1.5915,0.167
617,128,1.992065e-03,1.5593,1.5899,0.363
618,128,1.992015e-03,1.5710,1.5890,0.337
619,128,1.991965e-03,1.5496,1.5870,0.317
620,128,1.991915e-03,1.5926,1.5873,0.215
621,128,1.991864e-03,1.5558,1.5857,0.164
622,128,1.991813e-03,1.5757,1.5852,0.130
623,128,1.991763e-03,1.5577,1.5838,0.155
624,128,1.991712e-03,1.5369,1.5815,0.260
625,128,1.991660e-03,1.5926,1.5821,0.248
626,128,1.991609e-03,1.5586,1.5809,0.243
627,128,1.991558e-03,1.5298,1.5783,0.177
628,128,1.991506e-03,1.5303,1.5759,0.149
629,128,1.991454e-03,1.5264,1.5735,0.160
630,128,1.991402e-03,1.5767,1.5736,0.314
631,128,1.991350e-03,1.5910,1.5745,0.281
632,128,1.991298e-03,1.5998,1.5758,0.253
633,128,1.991245e-03,1.5691,1.5754,0.307
634,128,1.991193e-03,1.5651,1.5749,0.219
635,128,1.991140e-03,1.5587,1.5741,0.183
636,128,1.991087e-03,1.5297,1.5719,0.157
637,128,1.991034e-03,1.5659,1.5716,0.190
638,128,1.990981e-03,1.5617,1.5711,0.273
639,128,1.990928e-03,1.5500,1.5700,0.146
640,128,1.990874e-03,1.5236,1.5677,0.157
641,128,1.990820e-03,1.5597,1.5673,0.234
642,128,1.990767e-03,1.5593,1.5669,0.234
643,128,1.990713e-03,1.5586,1.5665,0.154
644,128,1.990659e-03,1.5101,1.5637,0.133
645,128,1.990604e-03,1.5447,1.5627,0.153
646,128,1.990550e-03,1.5030,1.5597,0.105
647,128,1.990495e-03,1.5782,1.5607,0.228
648,128,1.990440e-03,1.5738,1.5613,0.206
649,128,1.990385e-03,1.4769,1.5571,0.123
650,128,1.990330e-03,1.5681,1.5576,0.168
651,128,1.990275e-03,1.5211,1.5558,0.143
652,128,1.990220e-03,1.5134,1.5537,0.232
653,128,1.990164e-03,1.4822,1.5501,0.278
654,128,1.990108e-03,1.5809,1.5517,0.289
655,128,1.990053e-03,1.5285,1.5505,0.092
656,128,1.989997e-03,1.4902,1.5475,0.088
657,128,1.989940e-03,1.4876,1.5445,0.074
658,128,1.989884e-03,1.4869,1.5416,0.134
659,128,1.989828e-03,1.4812,1.5386,0.242
660,128,1.989771e-03,1.5112,1.5372,0.190
661,128,1.989714e-03,1.5028,1.5355,0.145
662,128,1.989657e-03,1.4810,1.5328,0.148
663,128,1.989600e-03,1.5053,1.5314,0.086
664,128,1.989543e-03,1.4871,1.5292,0.090
665,128,1.989485e-03,1.4871,1.5271,0.111
666,128,1.989428e-03,1.5056,1.5260,0.133
667,128,1.989370e-03,1.4745,1.5234,0.198
668,128,1.989312e-03,1.4703,1.5208,0.249
669,128,1.989254e-03,1.4614,1.5178,0.121
670,128,1.989196e-03,1.5129,1.5176,0.104
671,128,1.989137e-03,1.4970,1.5165,0.103
672,128,1.989079e-03,1.5000,1.5157,0.169
673,128,1.989020e-03,1.4945,1.5146,0.194
674,128,1.988961e-03,1.4856,1.5132,0.199
675,128,1.988902e-03,1.4783,1.5114,0.197
676,128,1.988843e-03,1.4804,1.5099,0.154
677,128,1.988784e-03,1.4499,1.5069,0.168
678,128,1.988725e-03,1.5084,1.5070,0.100
679,128,1.988665e-03,1.4943,1.5063,0.156
680,128,1.988605e-03,1.4949,1.5058,0.142
681,128,1.988545e-03,1.4810,1.5045,0.217
682,128,1.988485e-03,1.4884,1.5037,0.178
683,128,1.988425e-03,1.4684,1.5020,0.107
684,128,1.988364e-03,1.4334,1.4985,0.156
685,128,1.988304e-03,1.4917,1.4982,0.108
686,128,1.988243e-03,1.4616,1.4964,0.186
687,128,1.988182e-03,1.4648,1.4948,0.190
688,128,1.988121e-03,1.4235,1.4912,0.185
689,128,1.988060e-03,1.4820,1.4908,0.198
690,128,1.987999e-03,1.4681,1.4896,0.146
691,128,1.987937e-03,1.4450,1.4874,0.107
692,128,1.987876e-03,1.4598,1.4860,0.159
693,128,1.987814e-03,1.4580,1.4846,0.171
694,128,1.987752e-03,1.4710,1.4839,0.248
695,128,1.987690e-03,1.4501,1.4822,0.208
696,128,1.987628e-03,1.4967,1.4830,0.151
697,128,1.987565e-03,1.4463,1.4811,0.175
698,128,1.987502e-03,1.4504,1.4796,0.138
699,128,1.987440e-03,1.4662,1.4789,0.121
700,128,1.987377e-03,1.4160,1.4758,0.176
701,128,1.987314e-03,1.4549,1.4747,0.195
702,128,1.987251e-03,1.4582,1.4739,0.215
703,128,1.987187e-03,1.4541,1.4729,0.206
704,128,1.987124e-03,1.4656,1.4725,0.171
705,128,1.987060e-03,1.4428,1.4711,0.177
706,128,1.986996e-03,1.4409,1.4696,0.197
707,128,1.986932e-03,1.4536,1.4688,0.229
708,128,1.986868e-03,1.4664,1.4686,0.183
709,128,1.986804e-03,1.4471,1.4676,0.201
710,128,1.986739e-03,1.4645,1.4674,0.164
711,128,1.986675e-03,1.4223,1.4652,0.210
712,128,1.986610e-03,1.4799,1.4659,0.113
713,128,1.986545e-03,1.4387,1.4645,0.255
714,128,1.986480e-03,1.4406,1.4633,0.124
715,128,1.986415e-03,1.3896,1.4596,0.194
716,128,1.986349e-03,1.4320,1.4583,0.115
717,128,1.986284e-03,1.4060,1.4556,0.093
718,128,1.986218e-03,1.4270,1.4542,0.199
719,128,1.986152e-03,1.4523,1.4541,0.216
720,128,1.986086e-03,1.3908,1.4510,0.142
721,128,1.986020e-03,1.4308,1.4499,0.107
722,128,1.985954e-03,1.4614,1.4505,0.126
723,128,1.985887e-03,1.4506,1.4505,0.107
724,128,1.985821e-03,1.4407,1.4500,0.250
725,128,1.985754e-03,1.4448,1.4498,0.256
726,128,1.985687e-03,1.4299,1.4488,0.150
727,128,1.985620e-03,1.4021,1.4464,0.152
728,128,1.985552e-03,1.4241,1.4453,0.185
729,128,1.985485e-03,1.4107,1.4436,0.167
730,128,1.985417e-03,1.4056,1.4417,0.151
731,128,1.985350e-03,1.4142,1.4403,0.112
732,128,1.985282e-03,1.4522,1.4409,0.109
733,128,1.985214e-03,1.3812,1.4379,0.314
734,128,1.985146e-03,1.4597,1.4390,0.161
735,128,1.985077e-03,1.4362,1.4389,0.166
736,128,1.985009e-03,1.4218,1.4380,0.103
737,128,1.984940e-03,1.4139,1.4368,0.118
738,128,1.984871e-03,1.4410,1.4370,0.169
739,128,1.984802e-03,1.3765,1.4340,0.311
740,128,1.984733e-03,1.4029,1.4324,0.293
741,128,1.984664e-03,1.4448,1.4331,0.137
742,128,1.984594e-03,1.4163,1.4322,0.109
743,128,1.984525e-03,1.4271,1.4320,0.100
744,128,1.984455e-03,1.4465,1.4327,0.240
745,128,1.984385e-03,1.4028,1.4312,0.259
746,128,1.984315e-03,1.4440,1.4318,0.230
747,128,1.984245e-03,1.3974,1.4301,0.170
748,128,1.984174e-03,1.4223,1.4297,0.131
749,128,1.984104e-03,1.3796,1.4272,0.158
750,128,1.984033e-03,1.4056,1.4261,0.187
751,128,1.983962e-03,1.4373,1.4267,0.177
752,128,1.983891e-03,1.3947,1.4251,0.283
753,128,1.983820e-03,1.3946,1.4236,0.175
754,128,1.983749e-03,1.3840,1.4216,0.175
755,128,1.983677e-03,1.4364,1.4223,0.127
756,128,1.983606e-03,1.4337,1.4229,0.320
757,128,1.983534e-03,1.4276,1.4231,0.232
758,128,1.983462e-03,1.4171,1.4228,0.167
759,128,1.983390e-03,1.4051,1.4220,0.157
760,128,1.983318e-03,1.3748,1.4196,0.178
761,128,1.983245e-03,1.4015,1.4187,0.126
762,128,1.983173e-03,1.4099,1.4182,0.175
763,128,1.983100e-03,1.4125,1.4180,0.125
764,128,1.983027e-03,1.4204,1.4181,0.179
765,128,1.982954e-03,1.4445,1.4194,0.211
766,128,1.982881e-03,1.3906,1.4180,0.218
767,128,1.982808e-03,1.4200,1.4181,0.230
768,128,1.982734e-03,1.3845,1.4164,0.230
769,128,1.982661e-03,1.4117,1.4162,0.138
770,128,1.982587e-03,1.4143,1.4161,0.099
771,128,1.982513e-03,1.3653,1.4135,0.166
772,128,1.982439e-03,1.4376,1.4147,0.172
773,128,1.982365e-03,1.3845,1.4132,0.189
774,128,1.982290e-03,1.3894,1.4120,0.148
775,128,1.982216e-03,1.4169,1.4123,0.121
776,128,1.982141e-03,1.3438,1.4088,0.280
777,128,1.982066e-03,1.4004,1.4084,0.142
778,128,1.981991e-03,1.4042,1.4082,0.105
779,128,1.981916e-03,1.3588,1.4057,0.151
780,128,1.981840e-03,1.3838,1.4046,0.211
781,128,1.981765e-03,1.4065,1.4047,0.189
782,128,1.981689e-03,1.3973,1.4044,0.274
783,128,1.981613e-03,1.4072,1.4045,0.214
784,128,1.981537e-03,1.4069,1.4046,0.122
785,128,1.981461e-03,1.3829,1.4035,0.126
786,128,1.981385e-03,1.4149,1.4041,0.207
787,128,1.981309e-03,1.8318,1.4255,4.522
788,128,1.981232e-03,1.6789,1.4382,3.473
789,128,1.981155e-03,1.6142,1.4470,2.614
790,128,1.981078e-03,1.4593,1.4476,0.474
791,128,1.981001e-03,1.4283,1.4466,0.468
792,128,1.980924e-03,1.3893,1.4437,0.401
793,128,1.980847e-03,1.3998,1.4415,0.310
794,128,1.980769e-03,1.4411,1.4415,0.245
795,128,1.980692e-03,1.4595,1.4424,0.192
796,128,1.980614e-03,1.6087,1.4507,2.261
797,128,1.980536e-03,1.6218,1.4593,2.090
798,128,1.980458e-03,1.4033,1.4565,0.388
799,128,1.980379e-03,1.4135,1.4543,0.427
800,128,1.980301e-03,1.3633,1.4498,0.401
801,128,1.980222e-03,1.3913,1.4469,0.239
802,128,1.980144e-03,1.3762,1.4433,0.244
803,128,1.980065e-03,1.6115,1.4517,2.082
804,128,1.979986e-03,1.7197,1.4651,2.331
805,128,1.979906e-03,1.3962,1.4617,0.421
806,128,1.979827e-03,1.3957,1.4584,0.418
807,128,1.979747e-03,1.3999,1.4555,0.397
808,128,1.979668e-03,1.3978,1.4526,0.379
809,128,1.979588e-03,1.3971,1.4498,0.339
810,128,1.979508e-03,1.4611,1.4504,1.266
811,128,1.979428e-03,1.5085,1.4533,1.228
812,128,1.979348e-03,1.3679,1.4490,0.310
813,128,1.979267e-03,1.3843,1.4458,0.412
814,128,1.979186e-03,1.3837,1.4427,0.429
815,128,1.979106e-03,1.3922,1.4401,0.143
816,128,1.979025e-03,1.4185,1.4391,0.171
817,128,1.978944e-03,1.6004,1.4471,1.861
818,128,1.978862e-03,1.3841,1.4440,0.415
819,128,1.978781e-03,1.3830,1.4409,0.400
820,128,1.978700e-03,1.5455,1.4462,1.485
821,128,1.978618e-03,1.4143,1.4446,0.404
822,128,1.978536e-03,1.3800,1.4413,0.428
823,128,1.978454e-03,1.4029,1.4394,0.411
824,128,1.978372e-03,1.4944,1.4422,0.981
825,128,1.978290e-03,1.4476,1.4424,0.857
826,128,1.978207e-03,1.4066,1.4406,0.374
827,128,1.978124e-03,1.4110,1.4392,0.338
828,128,1.978042e-03,1.4210,1.4383,0.403
829,128,1.977959e-03,1.4166,1.4372,0.410
830,128,1.977876e-03,1.3877,1.4347,0.422
831,128,1.977792e-03,1.4688,1.4364,1.142
832,128,1.977709e-03,1.4736,1.4383,1.092
833,128,1.977625e-03,1.4342,1.4381,0.464
834,128,1.977542e-03,1.3841,1.4354,0.293
835,128,1.977458e-03,1.3848,1.4328,0.274
836,128,1.977374e-03,1.3752,1.4300,0.277
837,128,1.977290e-03,1.4341,1.4302,0.854
838,128,1.977205e-03,1.4022,1.4288,0.450
839,128,1.977121e-03,1.3814,1.4264,0.663
840,128,1.977036e-03,1.4283,1.4265,0.364
841,128,1.976952e-03,1.3925,1.4248,0.370
842,128,1.976867e-03,1.3872,1.4229,0.206
843,128,1.976781e-03,1.5013,1.4268,1.254
844,128,1.976696e-03,1.4262,1.4268,0.686
845,128,1.976611e-03,1.3925,1.4251,0.486
846,128,1.976525e-03,1.4131,1.4245,0.491
847,128,1.976440e-03,1.4172,1.4241,0.358
848,128,1.976354e-03,1.3881,1.4223,0.356
849,128,1.976268e-03,1.3914,1.4208,0.850
850,128,1.976182e-03,1.4374,1.4216,0.792
851,128,1.976095e-03,1.3876,1.4199,0.494
852,128,1.976009e-03,1.4254,1.4202,0.479
853,128,1.975922e-03,1.4216,1.4202,0.457
854,128,1.975835e-03,1.5317,1.4258,1.075
855,128,1.975748e-03,1.3556,1.4223,0.481
856,128,1.975661e-03,1.3994,1.4212,0.367
857,128,1.975574e-03,1.3681,1.4185,0.380
858,128,1.975487e-03,1.4061,1.4179,0.674
859,128,1.975399e-03,1.4033,1.4172,0.407
860,128,1.975311e-03,1.4062,1.4166,0.474
861,128,1.975223e-03,1.4098,1.4163,0.495
862,128,1.975135e-03,1.3847,1.4147,0.424
863,128,1.975047e-03,1.3886,1.4134,0.434
864,128,1.974959e-03,1.4097,1.4132,0.594
865,128,1.974870e-03,1.3681,1.4109,0.544
866,128,1.974782e-03,1.4417,1.4125,0.491
867,128,1.974693e-03,1.4037,1.4120,0.489
868,128,1.974604e-03,1.3676,1.4098,0.311
869,128,1.974515e-03,1.4279,1.4107,0.865
870,128,1.974426e-03,1.4508,1.4127,0.903
871,128,1.974336e-03,1.4090,1.4125,0.427
872,128,1.974247e-03,1.4260,1.4132,0.487
873,128,1.974157e-03,1.4161,1.4134,0.436
874,128,1.974067e-03,1.3723,1.4113,0.419
875,128,1.973977e-03,1.4007,1.4108,0.981
876,128,1.973887e-03,1.3740,1.4089,0.732
877,128,1.973797e-03,1.3581,1.4064,0.358
878,128,1.973706e-03,1.4075,1.4064,0.496
879,128,1.973616e-03,1.4003,1.4061,0.525
880,128,1.973525e-03,1.3944,1.4055,0.475
881,128,1.973434e-03,1.3631,1.4034,0.340
882,128,1.973343e-03,1.3611,1.4013,0.312
883,128,1.973251e-03,1.3772,1.4001,0.321
884,128,1.973160e-03,1.3336,1.3968,0.300
885,128,1.973068e-03,1.3513,1.3945,0.387
886,128,1.972977e-03,1.4267,1.3961,0.439
887,128,1.972885e-03,1.4135,1.3970,0.450
888,128,1.972793e-03,1.3770,1.3960,0.476
889,128,1.972701e-03,1.4715,1.3998,0.756
890,128,1.972608e-03,1.4432,1.4019,0.520
891,128,1.972516e-03,1.3896,1.4013,0.491
892,128,1.972423e-03,1.4226,1.4024,0.446
893,128,1.972330e-03,1.3407,1.3993,0.486
894,128,1.972238e-03,1.3576,1.3972,0.452
895,128,1.972144e-03,1.3523,1.3950,0.450
896,128,1.972051e-03,1.3294,1.3917,0.312
897,128,1.971958e-03,1.3913,1.3917,0.573
898,128,1.971864e-03,1.4325,1.3937,0.539
899,128,1.971771e-03,1.3702,1.3925,0.587
900,128,1.971677e-03,1.3921,1.3925,0.549
901,128,1.971583e-03,1.3657,1.3912,0.397
902,128,1.971488e-03,1.3647,1.3898,0.577
903,128,1.971394e-03,1.3877,1.3897,0.480
904,128,1.971300e-03,1.3489,1.3877,0.339
905,128,1.971205e-03,1.4212,1.3894,0.532
906,128,1.971110e-03,1.4136,1.3906,0.538
907,128,1.971015e-03,1.3830,1.3902,0.559
908,128,1.970920e-03,1.4321,1.3923,0.610
909,128,1.970825e-03,1.3961,1.3925,0.593
910,128,1.970730e-03,1.3398,1.3899,0.314
911,128,1.970634e-03,1.3676,1.3887,0.380
912,128,1.970538e-03,1.4101,1.3898,0.515
913,128,1.970442e-03,1.3870,1.3897,0.559
914,128,1.970346e-03,1.3568,1.3880,0.237
915,128,1.970250e-03,1.3106,1.3842,0.219
916,128,1.970154e-03,1.3246,1.3812,0.211
917,128,1.970058e-03,1.2936,1.3768,0.171
918,128,1.969961e-03,1.3414,1.3750,0.181
919,128,1.969864e-03,1.2886,1.3707,0.204
920,128,1.969767e-03,1.2731,1.3658,0.160
921,128,1.969670e-03,1.3103,1.3631,0.156
922,128,1.969573e-03,1.4297,1.3664,0.479
923,128,1.969476e-03,1.3234,1.3642,0.206
924,128,1.969378e-03,1.2901,1.3605,0.134
925,128,1.969280e-03,1.3469,1.3599,0.528
926,128,1.969182e-03,1.3783,1.3608,0.363
927,128,1.969084e-03,1.3989,1.3627,0.625
928,128,1.968986e-03,1.3937,1.3642,0.608
929,128,1.968888e-03,1.3200,1.3620,0.269
930,128,1.968790e-03,1.3900,1.3634,0.400
931,128,1.968691e-03,1.3327,1.3619,0.267
932,128,1.968592e-03,1.3290,1.3602,0.149
933,128,1.968493e-03,1.2768,1.3561,0.145
934,128,1.968394e-03,1.2939,1.3530,0.149
935,128,1.968295e-03,1.3326,1.3519,0.169
936,128,1.968196e-03,1.3349,1.3511,0.183
937,128,1.968096e-03,1.3157,1.3493,0.130
938,128,1.967996e-03,1.2966,1.3467,0.169
939,128,1.967897e-03,1.3661,1.3477,0.362
940,128,1.967797e-03,1.3109,1.3458,0.114
941,128,1.967696e-03,1.4438,1.3507,0.515
942,128,1.967596e-03,1.3289,1.3496,0.124
943,128,1.967496e-03,1.3110,1.3477,0.127
944,128,1.967395e-03,1.3445,1.3475,0.129
945,128,1.967294e-03,1.3861,1.3495,0.375
946,128,1.967193e-03,1.3226,1.3481,0.118
947,128,1.967092e-03,1.3214,1.3468,0.107
948,128,1.966991e-03,1.3144,1.3452,0.122
949,128,1.966890e-03,1.2661,1.3412,0.119
950,128,1.966788e-03,1.3217,1.3402,0.194
951,128,1.966687e-03,1.2989,1.3382,0.175
952,128,1.966585e-03,1.3401,1.3383,0.393
953,128,1.966483e-03,1.3993,1.3413,0.647
954,128,1.966381e-03,1.3896,1.3437,0.585
955,128,1.966278e-03,1.3394,1.3435,0.405
956,128,1.966176e-03,1.2884,1.3408,0.196
957,128,1.966073e-03,1.3233,1.3399,0.171
958,128,1.965971e-03,1.3054,1.3382,0.174
959,128,1.965868e-03,1.2639,1.3345,0.145
960,128,1.965765e-03,1.2985,1.3327,0.128
961,128,1.965662e-03,1.2845,1.3303,0.117
962,128,1.965558e-03,1.3509,1.3313,0.319
963,128,1.965455e-03,1.3015,1.3298,0.180
964,128,1.965351e-03,1.3063,1.3286,0.237
965,128,1.965247e-03,1.2937,1.3269,0.122
966,128,1.965143e-03,1.2904,1.3250,0.109
967,128,1.965039e-03,1.2941,1.3235,0.331
968,128,1.964935e-03,1.2770,1.3212,0.121
969,128,1.964831e-03,1.3353,1.3219,0.125
970,128,1.964726e-03,1.2845,1.3200,0.144
971,128,1.964621e-03,1.3002,1.3190,0.124
972,128,1.964516e-03,1.2599,1.3161,0.110
973,128,1.964411e-03,1.3276,1.3166,0.368
974,128,1.964306e-03,1.2982,1.3157,0.077
975,128,1.964201e-03,1.2953,1.3147,0.130
976,128,1.964095e-03,1.2905,1.3135,0.127
977,128,1.963990e-03,1.2812,1.3119,0.125
978,128,1.963884e-03,1.2792,1.3102,0.117
979,128,1.963778e-03,1.3029,1.3099,0.299
980,128,1.963672e-03,1.2749,1.3081,0.138
981,128,1.963566e-03,1.2543,1.3054,0.159
982,128,1.963459e-03,1.2963,1.3050,0.191
983,128,1.963353e-03,1.3387,1.3067,0.364
984,128,1.963246e-03,1.2890,1.3058,0.094
985,128,1.963139e-03,1.2872,1.3048,0.133
986,128,1.963032e-03,1.2990,1.3046,0.158
987,128,1.962925e-03,1.2849,1.3036,0.118
988,128,1.962818e-03,1.2722,1.3020,0.154
989,128,1.962710e-03,1.2840,1.3011,0.270
990,128,1.962603e-03,1.3388,1.3030,0.248
991,128,1.962495e-03,1.2700,1.3013,0.137
992,128,1.962387e-03,1.3040,1.3015,0.146
993,128,1.962279e-03,1.2708,1.2999,0.129
994,128,1.962171e-03,1.2903,1.2995,0.097
995,128,1.962062e-03,1.2655,1.2978,0.117
996,128,1.961954e-03,1.2472,1.2952,0.154
997,128,1.961845e-03,1.2666,1.2938,0.136
998,128,1.961736e-03,1.2825,1.2932,0.237
999,128,1.961627e-03,1.3000,1.2936,0.272
1000,128,1.961518e-03,1.2882,1.2933,0.124
1001,128,1.961409e-03,1.2718,1.2922,0.172
1002,128,1.961300e-03,1.2783,1.2915,0.125
1003,128,1.961190e-03,1.2659,1.2903,0.130
1004,128,1.961080e-03,1.2875,1.2901,0.111
1005,128,1.960970e-03,1.2779,1.2895,0.123
1006,128,1.960860e-03,1.3152,1.2908,0.262
1007,128,1.960750e-03,1.2800,1.2903,0.208
1008,128,1.960640e-03,1.2833,1.2899,0.192
1009,128,1.960529e-03,1.2826,1.2895,0.151
1010,128,1.960419e-03,1.2811,1.2891,0.140
1011,128,1.960308e-03,1.2772,1.2885,0.162
1012,128,1.960197e-03,1.3341,1.2908,0.275
1013,128,1.960086e-03,1.3055,1.2915,0.118
1014,128,1.959975e-03,1.2678,1.2904,0.149
1015,128,1.959863e-03,1.3195,1.2918,0.131
1016,128,1.959752e-03,1.3026,1.2924,0.201
1017,128,1.959640e-03,1.2699,1.2912,0.133
1018,128,1.959528e-03,1.2677,1.2901,0.129
1019,128,1.959416e-03,1.2878,1.2899,0.160
1020,128,1.959304e-03,1.2927,1.2901,0.250
1021,128,1.959192e-03,1.3093,1.2910,0.199
1022,128,1.959079e-03,1.2552,1.2892,0.176
1023,128,1.958967e-03,1.2832,1.2889,0.143
1024,128,1.958854e-03,1.2874,1.2889,0.125
1025,128,1.958741e-03,1.2406,1.2865,0.194
1026,128,1.958628e-03,1.2685,1.2856,0.116
1027,128,1.958515e-03,1.2860,1.2856,0.219
1028,128,1.958401e-03,1.2977,1.2862,0.207
1029,128,1.958288e-03,1.2723,1.2855,0.245
1030,128,1.958174e-03,1.2626,1.2843,0.204
1031,128,1.958060e-03,1.3100,1.2856,0.133
1032,128,1.957946e-03,1.2746,1.2851,0.112
1033,128,1.957832e-03,1.2441,1.2830,0.183
1034,128,1.957718e-03,1.2788,1.2828,0.127
1035,128,1.957604e-03,1.3007,1.2837,0.097
1036,128,1.957489e-03,1.2918,1.2841,0.187
1037,128,1.957374e-03,1.2729,1.2836,0.158
1038,128,1.957259e-03,1.3235,1.2856,0.187
1039,128,1.957144e-03,1.2557,1.2841,0.263
1040,128,1.957029e-03,1.2851,1.2841,0.146
1041,128,1.956914e-03,1.2162,1.2807,0.167
1042,128,1.956798e-03,1.2921,1.2813,0.133
1043,128,1.956683e-03,1.3143,1.2829,0.247
1044,128,1.956567e-03,1.2796,1.2828,0.174
1045,128,1.956451e-03,1.2702,1.2821,0.130
1046,128,1.956335e-03,1.2450,1.2803,0.205
1047,128,1.956219e-03,1.2706,1.2798,0.220
1048,128,1.956102e-03,1.2617,1.2789,0.150
1049,128,1.955986e-03,1.2790,1.2789,0.144
1050,128,1.955869e-03,1.2762,1.2788,0.162
1051,128,1.955752e-03,1.3033,1.2800,0.232
1052,128,1.955635e-03,1.2843,1.2802,0.176
1053,128,1.955518e-03,1.2600,1.2792,0.181
1054,128,1.955401e-03,1.2758,1.2790,0.176
1055,128,1.955283e-03,1.2677,1.2785,0.158
1056,128,1.955166e-03,1.2936,1.2792,0.150
1057,128,1.955048e-03,1.2505,1.2778,0.180
1058,128,1.954930e-03,1.2580,1.2768,0.167
1059,128,1.954812e-03,1.2919,1.2775,0.277
1060,128,1.954694e-03,1.2909,1.2782,0.170
1061,128,1.954576e-03,1.2611,1.2774,0.200
1062,128,1.954457e-03,1.2822,1.2776,0.191
1063,128,1.954338e-03,1.2562,1.2765,0.194
1064,128,1.954220e-03,1.2826,1.2768,0.130
1065,128,1.954101e-03,1.2709,1.2765,0.223
1066,128,1.953982e-03,1.2970,1.2776,0.256
