step,block_size,lr,train_loss,train_ema,gn
4554,128,8.941181e-04,1.0056,0.9917,0.051
4555,128,8.937357e-04,1.0394,0.9941,0.048
4556,128,8.933534e-04,1.0068,0.9948,0.047
4557,128,8.929712e-04,1.0092,0.9955,0.045
4558,128,8.925889e-04,0.9897,0.9952,0.050
4559,128,8.922067e-04,0.9931,0.9951,0.048
4560,128,8.918245e-04,0.9810,0.9944,0.042
4561,128,8.914423e-04,0.9686,0.9931,0.052
4562,128,8.910602e-04,0.9805,0.9925,0.055
4563,128,8.906780e-04,1.0086,0.9933,0.048
4564,128,8.902959e-04,0.9800,0.9926,0.044
4565,128,8.899139e-04,0.9884,0.9924,0.048
4566,128,8.895318e-04,1.0019,0.9929,0.046
4567,128,8.891498e-04,0.9992,0.9932,0.048
4568,128,8.887678e-04,0.9758,0.9923,0.048
4569,128,8.883859e-04,0.9957,0.9925,0.052
4570,128,8.880039e-04,0.9982,0.9928,0.047
4571,128,8.876220e-04,0.9748,0.9919,0.050
4572,128,8.872401e-04,0.9792,0.9912,0.045
4573,128,8.868583e-04,1.0053,0.9919,0.045
4574,128,8.864764e-04,1.0011,0.9924,0.053
4575,128,8.860946e-04,1.0037,0.9930,0.050
4576,128,8.857129e-04,0.9953,0.9931,0.048
4577,128,8.853311e-04,0.9735,0.9921,0.051
4578,128,8.849494e-04,1.0033,0.9927,0.053
4579,128,8.845677e-04,0.9565,0.9909,0.046
4580,128,8.841861e-04,0.9788,0.9903,0.046
4581,128,8.838044e-04,1.0037,0.9909,0.047
4582,128,8.834228e-04,0.9621,0.9895,0.047
4583,128,8.830412e-04,0.9955,0.9898,0.063
4584,128,8.826597e-04,0.9795,0.9893,0.056
4585,128,8.822782e-04,0.9502,0.9873,0.053
4586,128,8.818967e-04,0.9593,0.9859,0.043
4587,128,8.815152e-04,0.9651,0.9849,0.045
4588,128,8.811337e-04,0.9673,0.9840,0.048
4589,128,8.807523e-04,0.9746,0.9835,0.049
4590,128,8.803709e-04,0.9881,0.9837,0.053
4591,128,8.799896e-04,0.9821,0.9837,0.046
4592,128,8.796083e-04,0.9889,0.9839,0.056
4593,128,8.792270e-04,0.9988,0.9847,0.055
4594,128,8.788457e-04,1.0034,0.9856,0.053
4595,128,8.784645e-04,0.9721,0.9849,0.050
4596,128,8.780832e-04,0.9890,0.9851,0.046
4597,128,8.777021e-04,1.0085,0.9863,0.053
4598,128,8.773209e-04,0.9468,0.9843,0.049
4599,128,8.769398e-04,0.9441,0.9823,0.047
4600,128,8.765587e-04,0.9714,0.9818,0.050
4601,128,8.761776e-04,0.9872,0.9820,0.055
4602,128,8.757966e-04,0.9989,0.9829,0.047
4603,128,8.754155e-04,0.9705,0.9823,0.050
4604,128,8.750346e-04,0.9909,0.9827,0.044
4605,128,8.746536e-04,0.9739,0.9823,0.050
4606,128,8.742727e-04,0.9901,0.9826,0.044
4607,128,8.738918e-04,1.0121,0.9841,0.052
4608,128,8.735109e-04,1.0126,0.9855,0.045
4609,128,8.731301e-04,0.9965,0.9861,0.053
4610,128,8.727493e-04,0.9926,0.9864,0.053
4611,128,8.723685e-04,0.9924,0.9867,0.049
4612,128,8.719878e-04,0.9834,0.9866,0.047
4613,128,8.716070e-04,0.9627,0.9854,0.048
4614,128,8.712263e-04,0.9630,0.9842,0.044
4615,128,8.708457e-04,1.0141,0.9857,0.048
4616,128,8.704651e-04,0.9863,0.9858,0.047
4617,128,8.700845e-04,0.9702,0.9850,0.044
4618,128,8.697039e-04,1.0121,0.9863,0.060
4619,128,8.693233e-04,0.9782,0.9859,0.045
4620,128,8.689428e-04,1.0029,0.9868,0.052
4621,128,8.685624e-04,0.9766,0.9863,0.048
4622,128,8.681819e-04,1.0195,0.9879,0.054
4623,128,8.678015e-04,0.9922,0.9881,0.062
4624,128,8.674211e-04,0.9449,0.9860,0.044
4625,128,8.670407e-04,0.9924,0.9863,0.052
4626,128,8.666604e-04,0.9749,0.9857,0.050
4627,128,8.662801e-04,0.9591,0.9844,0.043
4628,128,8.658998e-04,0.9783,0.9841,0.048
4629,128,8.655196e-04,0.9736,0.9836,0.049
4630,128,8.651394e-04,0.9755,0.9832,0.049
4631,128,8.647592e-04,1.0008,0.9840,0.048
4632,128,8.643791e-04,1.0094,0.9853,0.049
4633,128,8.639990e-04,0.9686,0.9845,0.046
4634,128,8.636189e-04,0.9812,0.9843,0.040
4635,128,8.632388e-04,0.9779,0.9840,0.045
4636,128,8.628588e-04,0.9897,0.9843,0.048
4637,128,8.624788e-04,0.9741,0.9838,0.046
4638,128,8.620989e-04,0.9723,0.9832,0.048
4639,128,8.617190e-04,0.9862,0.9833,0.045
4640,128,8.613391e-04,0.9674,0.9825,0.052
4641,128,8.609592e-04,0.9971,0.9833,0.060
4642,128,8.605794e-04,0.9705,0.9826,0.054
4643,128,8.601996e-04,1.0114,0.9841,0.050
4644,128,8.598198e-04,0.9729,0.9835,0.050
4645,128,8.594401e-04,1.0064,0.9847,0.044
4646,128,8.590603e-04,0.9882,0.9848,0.056
4647,128,8.586807e-04,0.9847,0.9848,0.047
4648,128,8.583010e-04,1.0097,0.9861,0.051
4649,128,8.579214e-04,0.9564,0.9846,0.048
4650,128,8.575418e-04,1.0249,0.9866,0.045
4651,128,8.571623e-04,1.0115,0.9878,0.055
4652,128,8.567828e-04,1.0017,0.9885,0.051
4653,128,8.564033e-04,0.9626,0.9872,0.053
4654,128,8.560239e-04,1.0143,0.9886,0.051
4655,128,8.556444e-04,1.0120,0.9898,0.046
4656,128,8.552651e-04,0.9870,0.9896,0.054
4657,128,8.548857e-04,0.9789,0.9891,0.047
4658,128,8.545064e-04,0.9721,0.9882,0.054
4659,128,8.541271e-04,0.9727,0.9875,0.054
4660,128,8.537478e-04,1.0173,0.9890,0.054
4661,128,8.533686e-04,0.9885,0.9889,0.045
4662,128,8.529894e-04,0.9778,0.9884,0.046
4663,128,8.526103e-04,1.0076,0.9893,0.047
4664,128,8.522311e-04,0.9830,0.9890,0.046
4665,128,8.518521e-04,0.9806,0.9886,0.046
4666,128,8.514730e-04,1.0036,0.9894,0.053
4667,128,8.510940e-04,0.9690,0.9883,0.046
4668,128,8.507150e-04,0.9759,0.9877,0.049
4669,128,8.503360e-04,0.9630,0.9865,0.045
4670,128,8.499571e-04,1.0074,0.9875,0.052
4671,128,8.495782e-04,0.9964,0.9880,0.046
4672,128,8.491993e-04,0.9902,0.9881,0.048
4673,128,8.488205e-04,0.9874,0.9880,0.047
4674,128,8.484417e-04,1.0073,0.9890,0.056
4675,128,8.480630e-04,0.9795,0.9885,0.050
4676,128,8.476843e-04,0.9855,0.9884,0.047
4677,128,8.473056e-04,0.9682,0.9874,0.045
4678,128,8.469269e-04,0.9940,0.9877,0.047
4679,128,8.465483e-04,0.9859,0.9876,0.045
4680,128,8.461697e-04,0.9966,0.9881,0.049
4681,128,8.457911e-04,0.9760,0.9875,0.041
4682,128,8.454126e-04,1.0000,0.9881,0.050
4683,128,8.450341e-04,0.9731,0.9873,0.047
4684,128,8.446557e-04,0.9589,0.9859,0.050
4685,128,8.442773e-04,1.0092,0.9871,0.054
4686,128,8.438989e-04,0.9822,0.9868,0.050
4687,128,8.435205e-04,0.9920,0.9871,0.052
4688,128,8.431422e-04,0.9357,0.9845,0.045
4689,128,8.427639e-04,0.9828,0.9844,0.047
4690,128,8.423857e-04,0.9998,0.9852,0.052
4691,128,8.420075e-04,0.9661,0.9843,0.047
4692,128,8.416293e-04,0.9757,0.9838,0.048
4693,128,8.412511e-04,0.9825,0.9838,0.046
4694,128,8.408730e-04,0.9864,0.9839,0.048
4695,128,8.404950e-04,0.9946,0.9844,0.059
4696,128,8.401169e-04,1.0152,0.9860,0.051
4697,128,8.397389e-04,0.9869,0.9860,0.049
4698,128,8.393609e-04,0.9884,0.9861,0.046
4699,128,8.389830e-04,0.9894,0.9863,0.047
4700,128,8.386051e-04,0.9546,0.9847,0.050
4701,128,8.382272e-04,0.9869,0.9848,0.048
4702,128,8.378494e-04,0.9981,0.9855,0.051
4703,128,8.374716e-04,0.9678,0.9846,0.049
4704,128,8.370939e-04,1.0038,0.9856,0.049
4705,128,8.367161e-04,0.9931,0.9859,0.049
4706,128,8.363385e-04,0.9853,0.9859,0.054
4707,128,8.359608e-04,1.0156,0.9874,0.054
4708,128,8.355832e-04,0.9896,0.9875,0.047
4709,128,8.352056e-04,1.0046,0.9883,0.051
4710,128,8.348281e-04,1.0073,0.9893,0.046
4711,128,8.344506e-04,0.9574,0.9877,0.047
4712,128,8.340731e-04,1.0163,0.9891,0.049
4713,128,8.336957e-04,0.9763,0.9885,0.051
4714,128,8.333183e-04,0.9917,0.9887,0.050
4715,128,8.329409e-04,0.9638,0.9874,0.052
4716,128,8.325636e-04,0.9845,0.9873,0.050
4717,128,8.321863e-04,0.9839,0.9871,0.049
4718,128,8.318090e-04,0.9740,0.9864,0.045
4719,128,8.314318e-04,1.0022,0.9872,0.047
4720,128,8.310546e-04,0.9668,0.9862,0.048
4721,128,8.306775e-04,0.9746,0.9856,0.040
4722,128,8.303004e-04,1.0017,0.9864,0.048
4723,128,8.299233e-04,0.9960,0.9869,0.050
4724,128,8.295462e-04,0.9774,0.9864,0.045
4725,128,8.291692e-04,0.9910,0.9867,0.050
4726,128,8.287923e-04,0.9746,0.9861,0.055
4727,128,8.284154e-04,0.9768,0.9856,0.053
4728,128,8.280385e-04,0.9796,0.9853,0.050
4729,128,8.276616e-04,0.9596,0.9840,0.051
4730,128,8.272848e-04,0.9857,0.9841,0.052
4731,128,8.269080e-04,0.9745,0.9836,0.051
4732,128,8.265313e-04,0.9953,0.9842,0.050
4733,128,8.261546e-04,0.9540,0.9827,0.049
4734,128,8.257779e-04,0.9844,0.9828,0.047
4735,128,8.254013e-04,0.9882,0.9831,0.052
4736,128,8.250247e-04,0.9955,0.9837,0.050
4737,128,8.246481e-04,0.9719,0.9831,0.047
4738,128,8.242716e-04,1.0077,0.9843,0.044
4739,128,8.238951e-04,0.9536,0.9828,0.046
4740,128,8.235187e-04,0.9917,0.9832,0.055
4741,128,8.231423e-04,0.9956,0.9838,0.045
4742,128,8.227659e-04,0.9859,0.9839,0.052
4743,128,8.223896e-04,0.9728,0.9834,0.043
4744,128,8.220133e-04,1.0022,0.9843,0.045
4745,128,8.216370e-04,0.9819,0.9842,0.049
4746,128,8.212608e-04,1.0010,0.9851,0.048
4747,128,8.208847e-04,0.9699,0.9843,0.049
4748,128,8.205085e-04,0.9771,0.9839,0.057
4749,128,8.201324e-04,0.9765,0.9836,0.059
4750,128,8.197563e-04,0.9748,0.9831,0.044
4751,128,8.193803e-04,1.0102,0.9845,0.055
4752,128,8.190043e-04,0.9706,0.9838,0.044
4753,128,8.186284e-04,0.9536,0.9823,0.051
4754,128,8.182525e-04,0.9601,0.9812,0.051
4755,128,8.178766e-04,1.0030,0.9823,0.046
4756,128,8.175008e-04,0.9916,0.9827,0.050
4757,128,8.171250e-04,0.9906,0.9831,0.046
4758,128,8.167492e-04,0.9858,0.9833,0.049
4759,128,8.163735e-04,0.9849,0.9833,0.053
4760,128,8.159978e-04,0.9682,0.9826,0.053
4761,128,8.156222e-04,0.9984,0.9834,0.057
4762,128,8.152466e-04,0.9860,0.9835,0.049
4763,128,8.148710e-04,0.9961,0.9841,0.052
4764,128,8.144955e-04,0.9990,0.9849,0.046
4765,128,8.141200e-04,1.0029,0.9858,0.041
4766,128,8.137446e-04,0.9682,0.9849,0.045
4767,128,8.133692e-04,0.9990,0.9856,0.047
4768,128,8.129938e-04,0.9937,0.9860,0.046
4769,128,8.126185e-04,0.9796,0.9857,0.046
4770,128,8.122432e-04,0.9888,0.9858,0.046
4771,128,8.118680e-04,0.9448,0.9838,0.042
4772,128,8.114928e-04,1.0168,0.9854,0.046
4773,128,8.111176e-04,0.9782,0.9851,0.051
4774,128,8.107425e-04,0.9974,0.9857,0.052
4775,128,8.103674e-04,1.0015,0.9865,0.046
4776,128,8.099924e-04,0.9522,0.9848,0.051
4777,128,8.096174e-04,0.9945,0.9853,0.053
4778,128,8.092424e-04,0.9881,0.9854,0.048
4779,128,8.088675e-04,0.9467,0.9835,0.048
4780,128,8.084926e-04,0.9937,0.9840,0.051
4781,128,8.081177e-04,0.9977,0.9847,0.048
4782,128,8.077429e-04,0.9945,0.9852,0.049
4783,128,8.073682e-04,0.9861,0.9852,0.045
4784,128,8.069934e-04,0.9999,0.9859,0.048
4785,128,8.066188e-04,0.9739,0.9853,0.042
4786,128,8.062441e-04,1.0066,0.9864,0.046
4787,128,8.058695e-04,0.9935,0.9868,0.057
4788,128,8.054950e-04,0.9859,0.9867,0.061
4789,128,8.051204e-04,0.9799,0.9864,0.048
4790,128,8.047460e-04,1.0140,0.9878,0.044
4791,128,8.043715e-04,0.9694,0.9868,0.046
4792,128,8.039971e-04,0.9725,0.9861,0.048
4793,128,8.036228e-04,0.9614,0.9849,0.047
4794,128,8.032484e-04,0.9961,0.9854,0.038
4795,128,8.028742e-04,1.0271,0.9875,0.043
4796,128,8.024999e-04,0.9756,0.9869,0.045
4797,128,8.021257e-04,1.0015,0.9877,0.042
4798,128,8.017516e-04,0.9798,0.9873,0.055
4799,128,8.013775e-04,0.9872,0.9873,0.048
4800,128,8.010034e-04,0.9466,0.9852,0.051
4801,128,8.006294e-04,0.9639,0.9842,0.048
4802,128,8.002554e-04,0.9543,0.9827,0.047
4803,128,7.998814e-04,0.9924,0.9831,0.045
4804,128,7.995075e-04,0.9881,0.9834,0.051
4805,128,7.991337e-04,0.9674,0.9826,0.049
4806,128,7.987599e-04,0.9638,0.9817,0.050
4807,128,7.983861e-04,0.9772,0.9814,0.049
4808,128,7.980123e-04,0.9669,0.9807,0.047
4809,128,7.976386e-04,0.9724,0.9803,0.047
4810,128,7.972650e-04,0.9404,0.9783,0.046
4811,128,7.968914e-04,0.9786,0.9783,0.051
4812,128,7.965178e-04,0.9494,0.9769,0.042
4813,128,7.961443e-04,0.9713,0.9766,0.049
4814,128,7.957708e-04,0.9587,0.9757,0.050
4815,128,7.953974e-04,0.9746,0.9756,0.052
4816,128,7.950240e-04,0.9897,0.9763,0.049
4817,128,7.946506e-04,0.9653,0.9758,0.042
4818,128,7.942773e-04,0.9652,0.9753,0.046
4819,128,7.939040e-04,0.9441,0.9737,0.043
4820,128,7.935308e-04,1.0070,0.9754,0.052
4821,128,7.931576e-04,0.9900,0.9761,0.054
4822,128,7.927845e-04,0.9874,0.9767,0.050
4823,128,7.924114e-04,0.9951,0.9776,0.052
4824,128,7.920383e-04,0.9958,0.9785,0.044
4825,128,7.916653e-04,0.9736,0.9783,0.050
4826,128,7.912923e-04,0.9815,0.9784,0.047
4827,128,7.909194e-04,0.9718,0.9781,0.045
4828,128,7.905465e-04,0.9737,0.9779,0.041
4829,128,7.901737e-04,0.9898,0.9785,0.045
4830,128,7.898009e-04,0.9642,0.9777,0.042
4831,128,7.894281e-04,0.9773,0.9777,0.045
4832,128,7.890554e-04,0.9870,0.9782,0.048
4833,128,7.886827e-04,1.0038,0.9795,0.059
4834,128,7.883101e-04,0.9690,0.9790,0.042
4835,128,7.879375e-04,0.9700,0.9785,0.054
4836,128,7.875650e-04,0.9708,0.9781,0.050
4837,128,7.871925e-04,0.9968,0.9791,0.051
4838,128,7.868200e-04,0.9774,0.9790,0.050
4839,128,7.864476e-04,0.9637,0.9782,0.048
4840,128,7.860753e-04,1.0015,0.9794,0.047
4841,128,7.857030e-04,0.9868,0.9797,0.048
4842,128,7.853307e-04,0.9937,0.9804,0.045
4843,128,7.849584e-04,0.9566,0.9792,0.046
4844,128,7.845863e-04,0.9829,0.9794,0.046
4845,128,7.842141e-04,0.9637,0.9786,0.044
4846,128,7.838420e-04,0.9508,0.9773,0.040
4847,128,7.834700e-04,0.9896,0.9779,0.057
4848,128,7.830980e-04,0.9753,0.9777,0.051
4849,128,7.827260e-04,0.9564,0.9767,0.047
4850,128,7.823541e-04,0.9887,0.9773,0.044
4851,128,7.819822e-04,0.9855,0.9777,0.051
4852,128,7.816104e-04,1.0004,0.9788,0.043
4853,128,7.812386e-04,0.9918,0.9795,0.049
4854,128,7.808668e-04,0.9999,0.9805,0.050
4855,128,7.804951e-04,0.9656,0.9797,0.046
4856,128,7.801235e-04,0.9638,0.9789,0.048
4857,128,7.797519e-04,0.9496,0.9775,0.043
4858,128,7.793803e-04,0.9961,0.9784,0.053
4859,128,7.790088e-04,0.9930,0.9791,0.050
4860,128,7.786373e-04,1.0075,0.9806,0.057
4861,128,7.782659e-04,0.9659,0.9798,0.045
4862,128,7.778945e-04,1.0101,0.9813,0.059
4863,128,7.775232e-04,1.0085,0.9827,0.054
4864,128,7.771519e-04,0.9834,0.9827,0.055
4865,128,7.767806e-04,0.9677,0.9820,0.044
4866,128,7.764094e-04,1.0127,0.9835,0.056
4867,128,7.760383e-04,0.9736,0.9830,0.048
4868,128,7.756672e-04,0.9880,0.9833,0.048
4869,128,7.752961e-04,0.9636,0.9823,0.048
4870,128,7.749251e-04,0.9725,0.9818,0.044
4871,128,7.745541e-04,0.9935,0.9824,0.046
4872,128,7.741832e-04,0.9705,0.9818,0.044
4873,128,7.738123e-04,0.9792,0.9817,0.042
4874,128,7.734415e-04,0.9583,0.9805,0.043
4875,128,7.730707e-04,0.9774,0.9803,0.040
4876,128,7.726999e-04,0.9698,0.9798,0.054
4877,128,7.723293e-04,0.9764,0.9796,0.046
4878,128,7.719586e-04,0.9835,0.9798,0.046
4879,128,7.715880e-04,0.9699,0.9793,0.044
4880,128,7.712174e-04,0.9595,0.9783,0.044
4881,128,7.708469e-04,0.9793,0.9784,0.046
4882,128,7.704765e-04,0.9623,0.9776,0.045
4883,128,7.701060e-04,0.9942,0.9784,0.046
4884,128,7.697357e-04,0.9737,0.9782,0.050
4885,128,7.693654e-04,0.9769,0.9781,0.046
4886,128,7.689951e-04,1.0007,0.9792,0.051
4887,128,7.686248e-04,0.9990,0.9802,0.043
4888,128,7.682547e-04,0.9959,0.9810,0.043
4889,128,7.678845e-04,1.0149,0.9827,0.054
4890,128,7.675144e-04,1.0066,0.9839,0.050
4891,128,7.671444e-04,0.9880,0.9841,0.054
4892,128,7.667744e-04,1.0016,0.9850,0.050
4893,128,7.664044e-04,0.9707,0.9843,0.051
4894,128,7.660345e-04,0.9875,0.9844,0.050
4895,128,7.656647e-04,0.9826,0.9843,0.048
4896,128,7.652949e-04,0.9702,0.9836,0.051
4897,128,7.649251e-04,0.9643,0.9827,0.047
4898,128,7.645554e-04,0.9942,0.9832,0.049
4899,128,7.641857e-04,0.9419,0.9812,0.049
4900,128,7.638161e-04,0.9692,0.9806,0.051
4901,128,7.634466e-04,0.9886,0.9810,0.053
4902,128,7.630770e-04,0.9677,0.9803,0.044
4903,128,7.627076e-04,1.0156,0.9821,0.048
4904,128,7.623381e-04,0.9961,0.9828,0.046
4905,128,7.619687e-04,0.9944,0.9834,0.048
4906,128,7.615994e-04,0.9829,0.9833,0.046
4907,128,7.612301e-04,0.9759,0.9830,0.048
4908,128,7.608609e-04,0.9935,0.9835,0.043
4909,128,7.604917e-04,0.9857,0.9836,0.049
4910,128,7.601226e-04,0.9910,0.9840,0.040
4911,128,7.597535e-04,0.9915,0.9844,0.050
4912,128,7.593844e-04,0.9608,0.9832,0.041
4913,128,7.590154e-04,0.9584,0.9819,0.049
4914,128,7.586465e-04,0.9922,0.9825,0.046
4915,128,7.582776e-04,0.9577,0.9812,0.053
4916,128,7.579088e-04,0.9835,0.9813,0.048
4917,128,7.575400e-04,0.9639,0.9805,0.047
4918,128,7.571712e-04,0.9874,0.9808,0.046
4919,128,7.568025e-04,0.9393,0.9787,0.054
4920,128,7.564339e-04,0.9447,0.9770,0.046
4921,128,7.560653e-04,0.9709,0.9767,0.049
4922,128,7.556967e-04,0.9975,0.9778,0.046
4923,128,7.553282e-04,0.9665,0.9772,0.046
4924,128,7.549597e-04,0.9638,0.9765,0.055
4925,128,7.545913e-04,0.9533,0.9754,0.048
4926,128,7.542230e-04,0.9801,0.9756,0.047
4927,128,7.538547e-04,0.9668,0.9752,0.048
4928,128,7.534864e-04,0.9737,0.9751,0.049
4929,128,7.531182e-04,0.9756,0.9751,0.047
4930,128,7.527500e-04,1.0088,0.9768,0.044
4931,128,7.523819e-04,0.9817,0.9770,0.045
4932,128,7.520138e-04,0.9707,0.9767,0.050
4933,128,7.516458e-04,0.9570,0.9757,0.049
4934,128,7.512779e-04,0.9504,0.9745,0.049
4935,128,7.509100e-04,1.0038,0.9759,0.052
4936,128,7.505421e-04,0.9970,0.9770,0.047
4937,128,7.501743e-04,0.9753,0.9769,0.046
4938,128,7.498065e-04,0.9398,0.9750,0.046
4939,128,7.494388e-04,1.0034,0.9765,0.047
4940,128,7.490711e-04,1.0021,0.9777,0.049
4941,128,7.487035e-04,1.0126,0.9795,0.042
4942,128,7.483360e-04,0.9803,0.9795,0.047
4943,128,7.479684e-04,0.9867,0.9799,0.049
4944,128,7.476010e-04,0.9963,0.9807,0.044
4945,128,7.472336e-04,1.0059,0.9820,0.046
4946,128,7.468662e-04,0.9890,0.9823,0.045
4947,128,7.464989e-04,0.9882,0.9826,0.048
4948,128,7.461316e-04,0.9856,0.9828,0.049
4949,128,7.457644e-04,0.9621,0.9817,0.048
4950,128,7.453973e-04,0.9921,0.9822,0.058
4951,128,7.450302e-04,0.9614,0.9812,0.048
4952,128,7.446631e-04,0.9660,0.9804,0.043
4953,128,7.442961e-04,0.9510,0.9790,0.048
4954,128,7.439291e-04,0.9707,0.9786,0.053
4955,128,7.435622e-04,0.9805,0.9787,0.049
4956,128,7.431954e-04,0.9806,0.9788,0.047
4957,128,7.428286e-04,0.9914,0.9794,0.040
4958,128,7.424618e-04,0.9742,0.9791,0.051
4959,128,7.420951e-04,0.9519,0.9778,0.049
4960,128,7.417285e-04,0.9821,0.9780,0.050
4961,128,7.413619e-04,0.9627,0.9772,0.048
4962,128,7.409953e-04,0.9839,0.9775,0.049
4963,128,7.406288e-04,0.9732,0.9773,0.046
4964,128,7.402624e-04,0.9674,0.9768,0.047
4965,128,7.398960e-04,0.9719,0.9766,0.044
4966,128,7.395296e-04,0.9816,0.9768,0.054
4967,128,7.391633e-04,0.9640,0.9762,0.047
4968,128,7.387971e-04,0.9800,0.9764,0.050
4969,128,7.384309e-04,1.0044,0.9778,0.053
4970,128,7.380648e-04,0.9738,0.9776,0.046
4971,128,7.376987e-04,0.9898,0.9782,0.053
4972,128,7.373327e-04,0.9567,0.9771,0.054
4973,128,7.369667e-04,0.9806,0.9773,0.046
4974,128,7.366008e-04,0.9959,0.9782,0.052
4975,128,7.362349e-04,0.9819,0.9784,0.043
4976,128,7.358691e-04,0.9878,0.9789,0.044
4977,128,7.355033e-04,0.9861,0.9792,0.047
4978,128,7.351376e-04,0.9624,0.9784,0.047
4979,128,7.347719e-04,0.9566,0.9773,0.049
4980,128,7.344063e-04,0.9904,0.9780,0.057
4981,128,7.340407e-04,0.9537,0.9767,0.048
4982,128,7.336752e-04,0.9815,0.9770,0.050
4983,128,7.333098e-04,0.9957,0.9779,0.050
4984,128,7.329444e-04,0.9849,0.9783,0.045
4985,128,7.325790e-04,0.9819,0.9784,0.057
4986,128,7.322137e-04,0.9965,0.9794,0.051
4987,128,7.318485e-04,0.9667,0.9787,0.049
4988,128,7.314833e-04,0.9650,0.9780,0.049
4989,128,7.311182e-04,0.9786,0.9781,0.049
4990,128,7.307531e-04,1.0014,0.9792,0.052
4991,128,7.303880e-04,0.9508,0.9778,0.047
4992,128,7.300231e-04,0.9979,0.9788,0.050
4993,128,7.296581e-04,0.9573,0.9777,0.042
4994,128,7.292933e-04,0.9916,0.9784,0.047
4995,128,7.289285e-04,0.9823,0.9786,0.051
4996,128,7.285637e-04,0.9668,0.9780,0.049
4997,128,7.281990e-04,0.9787,0.9781,0.046
4998,128,7.278343e-04,0.9689,0.9776,0.046
4999,128,7.274697e-04,0.9810,0.9778,0.051
5000,128,7.271052e-04,0.9915,0.9785,0.048
5001,128,7.267407e-04,0.9766,0.9784,0.052
5002,128,7.263762e-04,0.9871,0.9788,0.051
5003,128,7.260118e-04,0.9755,0.9786,0.048
5004,128,7.256475e-04,0.9868,0.9790,0.048
5005,128,7.252832e-04,0.9811,0.9792,0.046
5006,128,7.249190e-04,0.9842,0.9794,0.049
5007,128,7.245548e-04,0.9593,0.9784,0.047
5008,128,7.241907e-04,0.9754,0.9782,0.048
5009,128,7.238266e-04,0.9899,0.9788,0.048
5010,128,7.234626e-04,0.9710,0.9784,0.042
5011,128,7.230987e-04,0.9921,0.9791,0.049
5012,128,7.227348e-04,1.0162,0.9810,0.052
5013,128,7.223709e-04,1.0069,0.9823,0.054
5014,128,7.220071e-04,0.9777,0.9820,0.053
5015,128,7.216434e-04,1.0273,0.9843,0.056
5016,128,7.212797e-04,0.9822,0.9842,0.045
5017,128,7.209161e-04,0.9904,0.9845,0.050
5018,128,7.205525e-04,0.9599,0.9833,0.044
5019,128,7.201890e-04,0.9867,0.9835,0.048
5020,128,7.198255e-04,0.9868,0.9836,0.052
5021,128,7.194621e-04,0.9956,0.9842,0.044
5022,128,7.190988e-04,0.9530,0.9827,0.045
5023,128,7.187355e-04,0.9772,0.9824,0.046
5024,128,7.183722e-04,0.9908,0.9828,0.047
5025,128,7.180090e-04,0.9582,0.9816,0.054
5026,128,7.176459e-04,0.9873,0.9819,0.046
5027,128,7.172828e-04,0.9734,0.9814,0.046
5028,128,7.169198e-04,0.9818,0.9815,0.051
5029,128,7.165568e-04,0.9748,0.9811,0.050
5030,128,7.161939e-04,0.9619,0.9802,0.048
5031,128,7.158311e-04,0.9967,0.9810,0.047
5032,128,7.154683e-04,0.9785,0.9809,0.044
5033,128,7.151055e-04,0.9496,0.9793,0.045
5034,128,7.147428e-04,0.9868,0.9797,0.047
5035,128,7.143802e-04,1.0046,0.9809,0.056
5036,128,7.140176e-04,0.9879,0.9813,0.045
5037,128,7.136551e-04,0.9627,0.9803,0.046
5038,128,7.132926e-04,1.0093,0.9818,0.044
5039,128,7.129302e-04,0.9657,0.9810,0.045
5040,128,7.125679e-04,0.9734,0.9806,0.042
5041,128,7.122056e-04,0.9284,0.9780,0.041
5042,128,7.118433e-04,0.9792,0.9781,0.041
5043,128,7.114811e-04,1.0068,0.9795,0.047
5044,128,7.111190e-04,0.9758,0.9793,0.050
5045,128,7.107569e-04,0.9777,0.9792,0.054
5046,128,7.103949e-04,0.9618,0.9784,0.050
5047,128,7.100330e-04,0.9839,0.9786,0.050
5048,128,7.096711e-04,0.9557,0.9775,0.044
5049,128,7.093092e-04,0.9865,0.9779,0.048
5050,128,7.089474e-04,0.9762,0.9779,0.049
5051,128,7.085857e-04,0.9825,0.9781,0.048
5052,128,7.082240e-04,0.9800,0.9782,0.044
5053,128,7.078624e-04,0.9764,0.9781,0.053
5054,128,7.075008e-04,0.9665,0.9775,0.046
5055,128,7.071393e-04,0.9903,0.9782,0.049
5056,128,7.067779e-04,1.0016,0.9793,0.048
5057,128,7.064165e-04,0.9621,0.9785,0.052
5058,128,7.060552e-04,0.9584,0.9775,0.041
5059,128,7.056939e-04,0.9933,0.9783,0.049
5060,128,7.053327e-04,1.0013,0.9794,0.049
5061,128,7.049715e-04,0.9818,0.9795,0.047
5062,128,7.046104e-04,0.9998,0.9805,0.052
5063,128,7.042494e-04,0.9731,0.9802,0.047
5064,128,7.038884e-04,0.9834,0.9803,0.049
5065,128,7.035275e-04,0.9849,0.9806,0.048
5066,128,7.031666e-04,0.9845,0.9808,0.052
5067,128,7.028058e-04,0.9787,0.9807,0.044
5068,128,7.024450e-04,0.9802,0.9806,0.045
5069,128,7.020843e-04,0.9595,0.9796,0.047
5070,128,7.017237e-04,0.9678,0.9790,0.049
